Division_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Borishal,Muladi,1999,Kharif     ,Cotton(lint),4410,7289
Borishal,Muladi,1999,Kharif     ,Groundnut,308,453
Borishal,Muladi,1999,Kharif     ,Horse-gram,23,11
Borishal,Muladi,1999,Kharif     ,Jowar,701,179
Borishal,Muladi,1999,Kharif     ,Maize,1522,4324
Borishal,Muladi,1999,Kharif     ,Masoor,1696,573
Borishal,Muladi,1999,Kharif     ,Moong(Green Gram),141,100
Borishal,Muladi,1999,Kharif     ,Niger seed,291,97
Borishal,Muladi,1999,Kharif     ,Ragi,430,448
Borishal,Muladi,1999,Kharif     ,Rice,244655,628606
Borishal,Muladi,1999,Kharif     ,Sesamum,2931,747
Borishal,Muladi,1999,Kharif     ,Sunflower,10,6
Borishal,Muladi,1999,Kharif     ,Urad,328,200
Borishal,Muladi,1999,Rabi       ,Gram,10,11
Borishal,Muladi,1999,Rabi       ,Groundnut,1015,1749
Borishal,Muladi,1999,Rabi       ,Horse-gram,1782,1385
Borishal,Muladi,1999,Rabi       ,Jowar,50,20
Borishal,Muladi,1999,Rabi       ,Maize,4266,20652
Borishal,Muladi,1999,Rabi       ,Moong(Green Gram),62777,13183
Borishal,Muladi,1999,Rabi       ,Ragi,103,180
Borishal,Muladi,1999,Rabi       ,Rapeseed &Mustard,3,1
Borishal,Muladi,1999,Rabi       ,Rice,161551,645162
Borishal,Muladi,1999,Rabi       ,Safflower,44,12
Borishal,Muladi,1999,Rabi       ,Sesamum,1428,284
Borishal,Muladi,1999,Rabi       ,Urad,58809,11350
Borishal,Muladi,1999,Whole Year ,Dry chillies,1825,3246
Borishal,Muladi,1999,Whole Year ,Onion,252,4118
Borishal,Muladi,1999,Whole Year ,Sugarcane,15657,1425465
Borishal,Muladi,1999,Whole Year ,Tobacco,8877,10182
Borishal,Muladi,2000,Kharif     ,Arhar/Tur,1861,953
Borishal,Muladi,2000,Kharif     ,Bajra,3034,2005
Borishal,Muladi,2000,Kharif     ,Castor seed,9,3
Borishal,Muladi,2000,Kharif     ,Cotton(lint),5580,10536
Borishal,Muladi,2000,Kharif     ,Dry chillies,868,2396
Borishal,Muladi,2000,Kharif     ,Groundnut,344,354
Borishal,Muladi,2000,Kharif     ,Horse-gram,4,2
Borishal,Muladi,2000,Kharif     ,Jowar,1144,424
Borishal,Muladi,2000,Kharif     ,Korra,788,753
Borishal,Muladi,2000,Kharif     ,Maize,1406,3661
Borishal,Muladi,2000,Kharif     ,Mesta,4,35
Borishal,Muladi,2000,Kharif     ,Moong(Green Gram),45,20
Borishal,Muladi,2000,Kharif     ,Niger seed,336,113
Borishal,Muladi,2000,Kharif     ,Onion,42,586
Borishal,Muladi,2000,Kharif     ,Other Kharif pulses,16,7
Borishal,Muladi,2000,Kharif     ,Ragi,439,416
Borishal,Muladi,2000,Kharif     ,Rice,253966,683423
Borishal,Muladi,2000,Kharif     ,Samai,1579,511
Borishal,Muladi,2000,Kharif     ,Sesamum,2560,417
Borishal,Muladi,2000,Kharif     ,Small millets,2367,1264
Borishal,Muladi,2000,Kharif     ,Sunflower,76,84
Borishal,Muladi,2000,Kharif     ,Urad,196,12
Borishal,Muladi,2000,Rabi       ,Bajra,2,1
Borishal,Muladi,2000,Rabi       ,Dry chillies,539,1112
Borishal,Muladi,2000,Rabi       ,Gram,7,17
Borishal,Muladi,2000,Rabi       ,Groundnut,766,1206
Borishal,Muladi,2000,Rabi       ,Horse-gram,1082,228
Borishal,Muladi,2000,Rabi       ,Jowar,14,12
Borishal,Muladi,2000,Rabi       ,Linseed,14,3
Borishal,Muladi,2000,Rabi       ,Maize,4108,22117
Borishal,Muladi,2000,Rabi       ,Moong(Green Gram),60630,13824
Borishal,Muladi,2000,Rabi       ,Onion,133,2338
Borishal,Muladi,2000,Rabi       ,Other  Rabi pulses,571,277
Borishal,Muladi,2000,Rabi       ,other misc. pulses,11,1
Borishal,Muladi,2000,Rabi       ,Ragi,26,47
Borishal,Muladi,2000,Rabi       ,Rice,162861,683202
Borishal,Muladi,2000,Rabi       ,Sesamum,1282,236
Borishal,Muladi,2000,Rabi       ,Urad,60611,41034
Borishal,Muladi,2000,Whole Year ,Arecanut,6,17
Borishal,Muladi,2000,Whole Year ,Banana,11043,124386
Borishal,Muladi,2000,Whole Year ,Cashewnut,33588,4608
Borishal,Muladi,2000,Whole Year ,Coconut ,48237,588584535
Borishal,Muladi,2000,Whole Year ,Coriander,121,90
Borishal,Muladi,2000,Whole Year ,Sugarcane,14772,1313615
Borishal,Muladi,2000,Whole Year ,Sweet potato,60,811
Borishal,Muladi,2000,Whole Year ,Tapioca,20435,159148
Borishal,Muladi,2000,Whole Year ,Tobacco,5654,9185
Borishal,Muladi,2000,Whole Year ,Turmeric,282,1266
Borishal,Muladi,2001,Kharif     ,Arhar/Tur,1309,763
Borishal,Muladi,2001,Kharif     ,Bajra,2219,2048
Borishal,Muladi,2001,Kharif     ,Castor seed,9,1
Borishal,Muladi,2001,Kharif     ,Cotton(lint),6289,16425
Borishal,Muladi,2001,Kharif     ,Dry chillies,628,2274
Borishal,Muladi,2001,Kharif     ,Groundnut,140,72
Borishal,Muladi,2001,Kharif     ,Jowar,822,470
Borishal,Muladi,2001,Kharif     ,Korra,730,548
Borishal,Muladi,2001,Kharif     ,Maize,1204,3218
Borishal,Muladi,2001,Kharif     ,Mesta,4,34
Borishal,Muladi,2001,Kharif     ,Moong(Green Gram),126,61
Borishal,Muladi,2001,Kharif     ,Niger seed,357,90
Borishal,Muladi,2001,Kharif     ,Onion,122,1693
Borishal,Muladi,2001,Kharif     ,Other Kharif pulses,5,3
Borishal,Muladi,2001,Kharif     ,Ragi,291,322
Borishal,Muladi,2001,Kharif     ,Rice,220811,579850
Borishal,Muladi,2001,Kharif     ,Samai,1364,460
Borishal,Muladi,2001,Kharif     ,Sesamum,1821,453
Borishal,Muladi,2001,Kharif     ,Small millets,2094,1008
Borishal,Muladi,2001,Kharif     ,Sunflower,62,54
Borishal,Muladi,2001,Kharif     ,Urad,1223,442
Borishal,Muladi,2001,Rabi       ,Dry chillies,936,1882
Borishal,Muladi,2001,Rabi       ,Gram,26,49
Borishal,Muladi,2001,Rabi       ,Groundnut,494,979
Borishal,Muladi,2001,Rabi       ,Horse-gram,1236,669
Borishal,Muladi,2001,Rabi       ,Jowar,22,16
Borishal,Muladi,2001,Rabi       ,Maize,2597,16810
Borishal,Muladi,2001,Rabi       ,Moong(Green Gram),62887,10691
Borishal,Muladi,2001,Rabi       ,Onion,147,2325
Borishal,Muladi,2001,Rabi       ,Other  Rabi pulses,544,396
Borishal,Muladi,2001,Rabi       ,Ragi,86,162
Borishal,Muladi,2001,Rabi       ,Rice,165779,750150
Borishal,Muladi,2001,Rabi       ,Samai,17,9
Borishal,Muladi,2001,Rabi       ,Sesamum,1104,280
Borishal,Muladi,2001,Rabi       ,Small millets,17,9
Borishal,Muladi,2001,Rabi       ,Urad,62912,10318
Borishal,Muladi,2001,Whole Year ,Arecanut,7,12
Borishal,Muladi,2001,Whole Year ,Banana,10258,122822
Borishal,Muladi,2001,Whole Year ,Cashewnut,34634,5151
Borishal,Muladi,2001,Whole Year ,Coconut ,48515,629772990
Borishal,Muladi,2001,Whole Year ,Coriander,32,25
Borishal,Muladi,2001,Whole Year ,Sugarcane,14255,1282665
Borishal,Muladi,2001,Whole Year ,Sweet potato,60,797
Borishal,Muladi,2001,Whole Year ,Tapioca,16781,140038
Borishal,Muladi,2001,Whole Year ,Tobacco,9071,14429
Borishal,Muladi,2001,Whole Year ,Turmeric,239,1033
Borishal,Muladi,2002,Kharif     ,Arhar/Tur,763,267
Borishal,Muladi,2002,Kharif     ,Bajra,1196,1051
Borishal,Muladi,2002,Kharif     ,Castor seed,13,3
Borishal,Muladi,2002,Kharif     ,Cotton(lint),4555,8092
Borishal,Muladi,2002,Kharif     ,Dry chillies,512,1011
Borishal,Muladi,2002,Kharif     ,Groundnut,50,48
Borishal,Muladi,2002,Kharif     ,Horse-gram,59,29
Borishal,Muladi,2002,Kharif     ,Jowar,503,167
Borishal,Muladi,2002,Kharif     ,Maize,1423,1379
Borishal,Muladi,2002,Kharif     ,Mesta,2,15
Borishal,Muladi,2002,Kharif     ,Moong(Green Gram),533,80
Borishal,Muladi,2002,Kharif     ,Niger seed,107,27
Borishal,Muladi,2002,Kharif     ,Onion,132,1578
Borishal,Muladi,2002,Kharif     ,Ragi,560,483
Borishal,Muladi,2002,Kharif     ,Rice,194809,551115
Borishal,Muladi,2002,Kharif     ,Sesamum,1498,73
Borishal,Muladi,2002,Kharif     ,Small millets,1127,429
Borishal,Muladi,2002,Kharif     ,Sunflower,210,215
Borishal,Muladi,2002,Kharif     ,Urad,3961,206
Borishal,Muladi,2002,Rabi       ,Dry chillies,597,993
Borishal,Muladi,2002,Rabi       ,Gram,31,41
Borishal,Muladi,2002,Rabi       ,Groundnut,526,920
Borishal,Muladi,2002,Rabi       ,Horse-gram,709,262
Borishal,Muladi,2002,Rabi       ,Jowar,15,12
Borishal,Muladi,2002,Rabi       ,Maize,5975,41407
Borishal,Muladi,2002,Rabi       ,Moong(Green Gram),49079,10159
Borishal,Muladi,2002,Rabi       ,Onion,140,1763
Borishal,Muladi,2002,Rabi       ,other oilseeds,2258,2802
Borishal,Muladi,2002,Rabi       ,Ragi,39,51
Borishal,Muladi,2002,Rabi       ,Rice,106427,491906
Borishal,Muladi,2002,Rabi       ,Sesamum,1108,201
Borishal,Muladi,2002,Rabi       ,Urad,54441,3811
Borishal,Muladi,2002,Whole Year ,Arecanut,7,10
Borishal,Muladi,2002,Whole Year ,Banana,7949,116270
Borishal,Muladi,2002,Whole Year ,Beans & Mutter(Vegetable),285,1436
Borishal,Muladi,2002,Whole Year ,Bhindi,717,13947
Borishal,Muladi,2002,Whole Year ,Bottle Gourd,44,0
Borishal,Muladi,2002,Whole Year ,Brinjal,1889,21378
Borishal,Muladi,2002,Whole Year ,Cabbage,116,0
Borishal,Muladi,2002,Whole Year ,Cashewnut,34227,975
Borishal,Muladi,2002,Whole Year ,Citrus Fruit,852,3785
Borishal,Muladi,2002,Whole Year ,Coconut ,49479,685943720
Borishal,Muladi,2002,Whole Year ,Coriander,30,17
Borishal,Muladi,2002,Whole Year ,Cucumber,35,0
Borishal,Muladi,2002,Whole Year ,Mango,18957,92583
Borishal,Muladi,2002,Whole Year ,Orange,975,17315
Borishal,Muladi,2002,Whole Year ,Other Fresh Fruits,224,962
Borishal,Muladi,2002,Whole Year ,Other Vegetables,3142,0
Borishal,Muladi,2002,Whole Year ,Papaya,11,1435
Borishal,Muladi,2002,Whole Year ,Pome Fruit,391,5887
Borishal,Muladi,2002,Whole Year ,Sugarcane,15425,1269570
Borishal,Muladi,2002,Whole Year ,Sweet potato,75,810
Borishal,Muladi,2002,Whole Year ,Tapioca,12264,74651
Borishal,Muladi,2002,Whole Year ,Tobacco,4577,12632
Borishal,Muladi,2002,Whole Year ,Tomato,681,4557
Borishal,Muladi,2002,Whole Year ,Turmeric,265,1421
Borishal,Muladi,2003,Kharif     ,Arhar/Tur,1274,539
Borishal,Muladi,2003,Kharif     ,Bajra,2698,2301
Borishal,Muladi,2003,Kharif     ,Cotton(lint),8969,26696
Borishal,Muladi,2003,Kharif     ,Dry chillies,1070,4714
Borishal,Muladi,2003,Kharif     ,Groundnut,125,120
Borishal,Muladi,2003,Kharif     ,Jowar,786,2325
Borishal,Muladi,2003,Kharif     ,Korra,517,562
Borishal,Muladi,2003,Kharif     ,Maize,2116,3631
Borishal,Muladi,2003,Kharif     ,Mesta,2,16
Borishal,Muladi,2003,Kharif     ,Moong(Green Gram),4073,2216
Borishal,Muladi,2003,Kharif     ,Niger seed,216,63
Borishal,Muladi,2003,Kharif     ,Onion,279,4070
Borishal,Muladi,2003,Kharif     ,Other Kharif pulses,4,2
Borishal,Muladi,2003,Kharif     ,Ragi,506,683
Borishal,Muladi,2003,Kharif     ,Rice,234673,762453
Borishal,Muladi,2003,Kharif     ,Samai,887,246
Borishal,Muladi,2003,Kharif     ,Sesamum,1095,183
Borishal,Muladi,2003,Kharif     ,Small millets,1504,877
Borishal,Muladi,2003,Kharif     ,Sunflower,413,459
Borishal,Muladi,2003,Kharif     ,Urad,2134,1315
Borishal,Muladi,2003,Rabi       ,Dry chillies,1029,2172
Borishal,Muladi,2003,Rabi       ,Gram,5,9
Borishal,Muladi,2003,Rabi       ,Groundnut,580,977
Borishal,Muladi,2003,Rabi       ,Horse-gram,1153,624
Borishal,Muladi,2003,Rabi       ,Maize,6392,35795
Borishal,Muladi,2003,Rabi       ,Moong(Green Gram),67539,19654
Borishal,Muladi,2003,Rabi       ,Onion,24,264
Borishal,Muladi,2003,Rabi       ,other oilseeds,2070,
Borishal,Muladi,2003,Rabi       ,Ragi,59,106
Borishal,Muladi,2003,Rabi       ,Rice,165321,869092
Borishal,Muladi,2003,Rabi       ,Sesamum,1910,393
Borishal,Muladi,2003,Rabi       ,Urad,51066,17975
Borishal,Muladi,2003,Whole Year ,Arecanut,6,4
Borishal,Muladi,2003,Whole Year ,Banana,9547,67488
Borishal,Muladi,2003,Whole Year ,Beans & Mutter(Vegetable),255,1745
Borishal,Muladi,2003,Whole Year ,Bhindi,1060,11486
Borishal,Muladi,2003,Whole Year ,Bottle Gourd,116,0
Borishal,Muladi,2003,Whole Year ,Brinjal,2783,66647
Borishal,Muladi,2003,Whole Year ,Cabbage,99,0
Borishal,Muladi,2003,Whole Year ,Cashewnut,34019,3304
Borishal,Muladi,2003,Whole Year ,Citrus Fruit,896,4738
Borishal,Muladi,2003,Whole Year ,Coconut ,48854,683171460
Borishal,Muladi,2003,Whole Year ,Coriander,51,39
Borishal,Muladi,2003,Whole Year ,Cucumber,32,0
Borishal,Muladi,2003,Whole Year ,Mango,19181,47363
Borishal,Muladi,2003,Whole Year ,Orange,1015,15401
Borishal,Muladi,2003,Whole Year ,Other Fresh Fruits,257,1106
Borishal,Muladi,2003,Whole Year ,Other Vegetables,3205,0
Borishal,Muladi,2003,Whole Year ,Papaya,31,2815
Borishal,Muladi,2003,Whole Year ,Pome Fruit,361,4373
Borishal,Muladi,2003,Whole Year ,Sugarcane,16285,1397774
Borishal,Muladi,2003,Whole Year ,Sweet potato,53,383
Borishal,Muladi,2003,Whole Year ,Tapioca,18768,117826
Borishal,Muladi,2003,Whole Year ,Tobacco,6672,20151
Borishal,Muladi,2003,Whole Year ,Tomato,738,7088
Borishal,Muladi,2003,Whole Year ,Turmeric,222,1370
Borishal,Muladi,2004,Kharif     ,Arhar/Tur,863,571
Borishal,Muladi,2004,Kharif     ,Bajra,1840,1404
Borishal,Muladi,2004,Kharif     ,Cotton(lint),16022,45616
Borishal,Muladi,2004,Kharif     ,Dry chillies,599,2479
Borishal,Muladi,2004,Kharif     ,Groundnut,60,58
Borishal,Muladi,2004,Kharif     ,Horse-gram,10,4
Borishal,Muladi,2004,Kharif     ,Jowar,538,288
Borishal,Muladi,2004,Kharif     ,Maize,1881,5556
Borishal,Muladi,2004,Kharif     ,Mesta,2,17
Borishal,Muladi,2004,Kharif     ,Moong(Green Gram),62,23
Borishal,Muladi,2004,Kharif     ,Niger seed,98,26
Borishal,Muladi,2004,Kharif     ,Onion,129,2189
Borishal,Muladi,2004,Kharif     ,Ragi,382,378
Borishal,Muladi,2004,Kharif     ,Rice,224521,743614
Borishal,Muladi,2004,Kharif     ,Sesamum,1227,117
Borishal,Muladi,2004,Kharif     ,Small millets,1190,529
Borishal,Muladi,2004,Kharif     ,Sunflower,305,268
Borishal,Muladi,2004,Kharif     ,Urad,421,203
Borishal,Muladi,2004,Rabi       ,Dry chillies,613,1582
Borishal,Muladi,2004,Rabi       ,Gram,9,14
Borishal,Muladi,2004,Rabi       ,Groundnut,434,897
Borishal,Muladi,2004,Rabi       ,Horse-gram,1032,418
Borishal,Muladi,2004,Rabi       ,Jowar,1,2
Borishal,Muladi,2004,Rabi       ,Maize,6094,41080
Borishal,Muladi,2004,Rabi       ,Moong(Green Gram),62091,16144
Borishal,Muladi,2004,Rabi       ,Onion,79,1384
Borishal,Muladi,2004,Rabi       ,Other  Rabi pulses,456,124
Borishal,Muladi,2004,Rabi       ,Ragi,35,58
Borishal,Muladi,2004,Rabi       ,Rice,162903,766296
Borishal,Muladi,2004,Rabi       ,Sesamum,1319,311
Borishal,Muladi,2004,Rabi       ,Sunflower,291,260
Borishal,Muladi,2004,Rabi       ,Urad,44482,11165
Borishal,Muladi,2004,Whole Year ,Banana,10324,96684
Borishal,Muladi,2004,Whole Year ,Cashewnut,33657,2902
Borishal,Muladi,2004,Whole Year ,Coconut ,49381,674125653
Borishal,Muladi,2004,Whole Year ,Coriander,22,14
Borishal,Muladi,2004,Whole Year ,Sugarcane,15965,1356801
Borishal,Muladi,2004,Whole Year ,Sweet potato,60,549
Borishal,Muladi,2004,Whole Year ,Tapioca,19300,142087
Borishal,Muladi,2004,Whole Year ,Tobacco,4881,6777
Borishal,Muladi,2004,Whole Year ,Turmeric,416,3363
Borishal,Muladi,2005,Kharif     ,Arhar/Tur,1008,611
Borishal,Muladi,2005,Kharif     ,Bajra,1500,1037
Borishal,Muladi,2005,Kharif     ,Castor seed,62,22
Borishal,Muladi,2005,Kharif     ,Cotton(lint),13939,10167
Borishal,Muladi,2005,Kharif     ,Dry chillies,786,3296
Borishal,Muladi,2005,Kharif     ,Groundnut,85,95
Borishal,Muladi,2005,Kharif     ,Horse-gram,87,34
Borishal,Muladi,2005,Kharif     ,Jowar,558,310
Borishal,Muladi,2005,Kharif     ,Maize,1763,6308
Borishal,Muladi,2005,Kharif     ,Mesta,6,55
Borishal,Muladi,2005,Kharif     ,Moong(Green Gram),199,138
Borishal,Muladi,2005,Kharif     ,Niger seed,109,42
Borishal,Muladi,2005,Kharif     ,Onion,296,5550
Borishal,Muladi,2005,Kharif     ,Ragi,379,344
Borishal,Muladi,2005,Kharif     ,Rice,217411,348727
Borishal,Muladi,2005,Kharif     ,Sesamum,1275,214
Borishal,Muladi,2005,Kharif     ,Small millets,1194,654
Borishal,Muladi,2005,Kharif     ,Soyabean,156,86
Borishal,Muladi,2005,Kharif     ,Urad,1442,496
Borishal,Muladi,2005,Rabi       ,Bajra,9,6
Borishal,Muladi,2005,Rabi       ,Dry chillies,470,1024
Borishal,Muladi,2005,Rabi       ,Gram,13,25
Borishal,Muladi,2005,Rabi       ,Groundnut,546,1289
Borishal,Muladi,2005,Rabi       ,Horse-gram,827,298
Borishal,Muladi,2005,Rabi       ,Jowar,63,184
Borishal,Muladi,2005,Rabi       ,Maize,7838,59349
Borishal,Muladi,2005,Rabi       ,Moong(Green Gram),64154,14627
Borishal,Muladi,2005,Rabi       ,Onion,74,1465
Borishal,Muladi,2005,Rabi       ,Other  Rabi pulses,453,260
Borishal,Muladi,2005,Rabi       ,Ragi,56,106
Borishal,Muladi,2005,Rabi       ,Rice,170012,800927
Borishal,Muladi,2005,Rabi       ,Sesamum,1086,249
Borishal,Muladi,2005,Rabi       ,Urad,44862,8210
Borishal,Muladi,2005,Whole Year ,Arecanut,6,5
Borishal,Muladi,2005,Whole Year ,Banana,15432,215971
Borishal,Muladi,2005,Whole Year ,Cashewnut,33257,5280
Borishal,Muladi,2005,Whole Year ,Coconut ,49692,369060890
Borishal,Muladi,2005,Whole Year ,Coriander,15,11
Borishal,Muladi,2005,Whole Year ,Dry ginger,7,19
Borishal,Muladi,2005,Whole Year ,Sugarcane,18422,1465857
Borishal,Muladi,2005,Whole Year ,Sunflower,573,622
Borishal,Muladi,2005,Whole Year ,Sweet potato,53,514
Borishal,Muladi,2005,Whole Year ,Tapioca,14660,122382
Borishal,Muladi,2005,Whole Year ,Tobacco,7970,14449
Borishal,Muladi,2005,Whole Year ,Turmeric,410,2571
Borishal,Muladi,2006,Kharif     ,Arhar/Tur,917,441
Borishal,Muladi,2006,Kharif     ,Bajra,1516,713
Borishal,Muladi,2006,Kharif     ,Cotton(lint),9034,19397
Borishal,Muladi,2006,Kharif     ,Dry chillies,978,4401
Borishal,Muladi,2006,Kharif     ,Groundnut,122,118
Borishal,Muladi,2006,Kharif     ,Horse-gram,94,41
Borishal,Muladi,2006,Kharif     ,Jowar,640,476
Borishal,Muladi,2006,Kharif     ,Maize,1735,4757
Borishal,Muladi,2006,Kharif     ,Mesta,2,18
Borishal,Muladi,2006,Kharif     ,Moong(Green Gram),273,106
Borishal,Muladi,2006,Kharif     ,Niger seed,70,25
Borishal,Muladi,2006,Kharif     ,Onion,457,7663
Borishal,Muladi,2006,Kharif     ,Ragi,358,330
Borishal,Muladi,2006,Kharif     ,Rice,227930,547716
Borishal,Muladi,2006,Kharif     ,Sesamum,1226,314
Borishal,Muladi,2006,Kharif     ,Small millets,1224,639
Borishal,Muladi,2006,Kharif     ,Soyabean,174,177
Borishal,Muladi,2006,Kharif     ,Urad,1034,396
Borishal,Muladi,2006,Rabi       ,Bajra,24,11
Borishal,Muladi,2006,Rabi       ,Dry chillies,645,1927
Borishal,Muladi,2006,Rabi       ,Gram,170,324
Borishal,Muladi,2006,Rabi       ,Groundnut,407,963
Borishal,Muladi,2006,Rabi       ,Horse-gram,924,468
Borishal,Muladi,2006,Rabi       ,Jowar,15,32
Borishal,Muladi,2006,Rabi       ,Maize,6191,61867
Borishal,Muladi,2006,Rabi       ,Moong(Green Gram),62538,16447
Borishal,Muladi,2006,Rabi       ,Onion,85,1014
Borishal,Muladi,2006,Rabi       ,Other  Rabi pulses,414,197
Borishal,Muladi,2006,Rabi       ,Ragi,32,56
Borishal,Muladi,2006,Rabi       ,Rice,168963,845829
Borishal,Muladi,2006,Rabi       ,Sesamum,1309,259
Borishal,Muladi,2006,Rabi       ,Urad,48368,12624
Borishal,Muladi,2006,Whole Year ,Arecanut,19,13
Borishal,Muladi,2006,Whole Year ,Banana,16772,295690
Borishal,Muladi,2006,Whole Year ,Cashewnut,31774,7660
Borishal,Muladi,2006,Whole Year ,Coconut ,49592,613037376
Borishal,Muladi,2006,Whole Year ,Coriander,38,21
Borishal,Muladi,2006,Whole Year ,Dry ginger,7,20
Borishal,Muladi,2006,Whole Year ,Sugarcane,18911,1683779
Borishal,Muladi,2006,Whole Year ,Sunflower,348,268
Borishal,Muladi,2006,Whole Year ,Sweet potato,48,517
Borishal,Muladi,2006,Whole Year ,Tapioca,19176,205260
Borishal,Muladi,2006,Whole Year ,Tobacco,7116,13194
Borishal,Muladi,2006,Whole Year ,Turmeric,289,1699
Borishal,Muladi,2007,Kharif     ,Arhar/Tur,1000,1000
Borishal,Muladi,2007,Kharif     ,Bajra,1000,1000
Borishal,Muladi,2007,Kharif     ,Cotton(lint),8000,18000
Borishal,Muladi,2007,Kharif     ,Dry chillies,1000,2000
Borishal,Muladi,2007,Kharif     ,Jowar,1000,1000
Borishal,Muladi,2007,Kharif     ,Maize,2000,6000
Borishal,Muladi,2007,Kharif     ,Onion,1000,14000
Borishal,Muladi,2007,Kharif     ,Rice,242000,715000
Borishal,Muladi,2007,Kharif     ,Sesamum,1000,
Borishal,Muladi,2007,Kharif     ,Small millets,1000,1000
Borishal,Muladi,2007,Kharif     ,Urad,1000,
Borishal,Muladi,2007,Rabi       ,Dry chillies,1000,2000
Borishal,Muladi,2007,Rabi       ,Gram,1000,1000
Borishal,Muladi,2007,Rabi       ,Horse-gram,1000,1000
Borishal,Muladi,2007,Rabi       ,Maize,6000,49000
Borishal,Muladi,2007,Rabi       ,Moong(Green Gram),66000,10000
Borishal,Muladi,2007,Rabi       ,Rice,169000,803000
Borishal,Muladi,2007,Rabi       ,Sesamum,1000,
Borishal,Muladi,2007,Rabi       ,Urad,48000,10000
Borishal,Muladi,2007,Whole Year ,Sugarcane,17000,1488000
Borishal,Muladi,2007,Whole Year ,Tobacco,7000,7000
Borishal,Muladi,2008,Kharif     ,Arhar/Tur,721,344
Borishal,Muladi,2008,Kharif     ,Bajra,823,546
Borishal,Muladi,2008,Kharif     ,Castor seed,15,10
Borishal,Muladi,2008,Kharif     ,Cotton(lint),7432,14165
Borishal,Muladi,2008,Kharif     ,Dry chillies,553,2469
Borishal,Muladi,2008,Kharif     ,Groundnut,35,42
Borishal,Muladi,2008,Kharif     ,Horse-gram,41,23
Borishal,Muladi,2008,Kharif     ,Jowar,658,1681
Borishal,Muladi,2008,Kharif     ,Maize,1602,5154
Borishal,Muladi,2008,Kharif     ,Mesta,33,262
Borishal,Muladi,2008,Kharif     ,Moong(Green Gram),315,124
Borishal,Muladi,2008,Kharif     ,Niger seed,30,13
Borishal,Muladi,2008,Kharif     ,Onion,915,15376
Borishal,Muladi,2008,Kharif     ,Ragi,552,503
Borishal,Muladi,2008,Kharif     ,Rice,240231,716609
Borishal,Muladi,2008,Kharif     ,Sesamum,715,139
Borishal,Muladi,2008,Kharif     ,Small millets,856,338
Borishal,Muladi,2008,Kharif     ,Soyabean,155,212
Borishal,Muladi,2008,Kharif     ,Urad,995,361
Borishal,Muladi,2008,Rabi       ,Dry chillies,702,2478
Borishal,Muladi,2008,Rabi       ,Gram,728,1267
Borishal,Muladi,2008,Rabi       ,Groundnut,451,1011
Borishal,Muladi,2008,Rabi       ,Horse-gram,552,208
Borishal,Muladi,2008,Rabi       ,Maize,6581,49107
Borishal,Muladi,2008,Rabi       ,Moong(Green Gram),43577,12027
Borishal,Muladi,2008,Rabi       ,Onion,16,154
Borishal,Muladi,2008,Rabi       ,Ragi,115,190
Borishal,Muladi,2008,Rabi       ,Rice,169861,796648
Borishal,Muladi,2008,Rabi       ,Sesamum,969,173
Borishal,Muladi,2008,Rabi       ,Urad,31934,8526
Borishal,Muladi,2008,Whole Year ,Arecanut,20,19
Borishal,Muladi,2008,Whole Year ,Banana,15363,291774
Borishal,Muladi,2008,Whole Year ,Cashewnut,33248,6982
Borishal,Muladi,2008,Whole Year ,Coconut ,50214,492936570
Borishal,Muladi,2008,Whole Year ,Dry ginger,8,25
